district,republican_voters,democrat_voters,other_voters,total_voters,republican_pct,democrat_pct,other_pct,republican_known,republican_modeled,democrat_known,democrat_modeled
123,8827,101908,434,111169,7.940163174985833,91.66944022164452,0.39039660336964443,1930,6897,3607,98301
124,1114,101581,118,102813,1.0835205664653302,98.80170795521967,0.11477147831499908,759,355,1690,99891
125,5850,111837,302,117989,4.958089313410572,94.78595462288858,0.25595606370085344,2057,3793,2936,108901
126,75793,29336,191,105320,71.96448917584505,27.854158754272696,0.18135206988226357,3830,71963,1432,27904
127,73304,50342,250,123896,59.16575192096597,40.63246593917479,0.2017821398592368,4658,68646,1757,48585
128,85785,14275,155,100215,85.60095794042807,14.244374594621565,0.15466746495035674,3281,82504,922,13353
129,59335,55968,254,115557,51.34695431691719,48.43324073833693,0.21980494474588297,3541,55794,2043,53925
130,102851,14096,165,117112,87.82276794863037,12.036341280142086,0.14089077122754284,3713,99138,1106,12990
131,1532,90098,61,91691,1.6708291980674224,98.26264300749256,0.06652779444002138,353,1179,2854,87244
132,55531,60897,189,116617,47.61827177855716,52.21965922635636,0.16206899508647968,2992,52539,1408,59489
133,63648,41949,408,106005,60.042450827791136,39.572661666902505,0.38488750530635346,4564,59084,2063,39886
134,11760,128842,785,141387,8.317596384391775,91.127189911378,0.5552137042302333,3152,8608,5308,123534
135,9226,97535,74,106835,8.63574671221978,91.29498759769739,0.06926569008283802,1044,8182,1229,96306
136,13268,93838,399,107505,12.3417515464397,87.28710292544532,0.3711455281149714,2068,11200,2453,91385
137,6438,52426,79,58943,10.922416571942385,88.94355563849821,0.13402778955940486,737,5701,968,51458
138,54539,42164,287,96990,56.23157026497577,43.47252294050933,0.29590679451489843,3825,50714,1827,40337
139,3611,105919,131,109661,3.2928753157457984,96.58766562405961,0.1194590601945997,908,2703,3594,102325
140,4473,67080,19,71572,6.249650701391605,93.72380260437042,0.026546694237970157,272,4201,653,66427
141,3353,86422,28,89803,3.7337282718840124,96.23509236885181,0.031179359264167122,254,3099,1980,84442
142,2522,97145,79,99746,2.528422192368616,97.3923766366571,0.07920117097427466,487,2035,2342,94803
143,7410,73393,90,80893,9.160248723622564,90.728493194714,0.11125808166343193,531,6879,1398,71995
144,18230,62280,46,80556,22.63021997120016,77.31267689557575,0.05710313322409256,890,17340,747,61533
145,1026,108850,230,110106,0.9318293281020108,98.85928105643652,0.20888961546146442,740,286,3026,105824
146,1939,101970,164,104073,1.86311531328971,97.97930298924793,0.15758169746235814,811,1128,4035,97935
147,1103,122711,154,123968,0.8897457408363448,98.9860286525555,0.12422560660815694,476,627,3875,118836
148,14776,73912,128,88816,16.636642046478112,83.21923977661683,0.14411817690506215,1388,13388,1423,72489
149,9525,80306,71,89902,10.59486996952237,89.32615514671531,0.07897488376231897,817,8708,1072,79234
150,76144,26809,167,103120,73.84018619084561,25.997866563227305,0.16194724592707527,3043,73101,1112,25697
