district,old_expected_republican_voters,new_republican_voters,net_republican_change,pct_republican_change,old_expected_democrat_voters,new_democrat_voters,net_democrat_change,pct_democrat_change,old_expected_other_voters,new_other_voters,net_other_change,new_rep_known,new_rep_modeled,new_dem_known,new_dem_modeled,old_expected_republican_pct,new_republican_pct,old_expected_democrat_pct,new_democrat_pct
1,405490.1477755628,449545.0,44054.85222443723,10.864592510104936,63014.11244589259,18958.0,-44056.11244589259,-69.91467583348351,1131.7397785446374,1133.0,1.2602214553626254,26889.0,422656.0,2906.0,16052.0,86.34136816078043,95.7220059790987,13.41764950853269,4.036743350169067
2,277982.3866767331,245669.0,-32313.38667673309,-11.624256868587315,196867.30223405792,229138.0,32270.69776594208,16.39210645939317,1282.3110892089899,1325.0,42.68891079101013,18285.0,227384.0,9684.0,219454.0,58.383470692314965,51.59682609024389,41.3472109066515,48.124889736459636
3,308726.72388332477,385289.0,76562.27611667523,24.799367917890372,95122.63871807775,18191.0,-76931.63871807775,-80.87626642285014,1139.6373985974788,1509.0,369.36260140252125,23092.0,362197.0,2877.0,15314.0,76.2308911805814,95.13567035154041,23.48770922619571,4.491726935793318
4,296709.0765811853,226594.0,-70115.07658118528,-23.630917324499322,263596.0414073242,333494.0,69897.9585926758,26.517074467239567,1544.8820114905247,1762.0,217.11798850947525,13543.0,213051.0,10780.0,322714.0,52.80930436614493,40.329981311738,46.91573220740842,59.35641185369761
5,144780.66568179833,176303.0,31522.33431820167,21.772475053735455,59458.38703288434,28057.0,-31401.38703288434,-52.81237618423342,647.9472853173284,527.0,-120.94728531732835,10149.0,166154.0,2332.0,25725.0,70.66366615832061,86.04889524469586,29.020087674124927,13.693889802671716
6,677627.9457671071,687482.0,9854.05423289293,1.4541983243825152,911311.9785659444,901313.0,-9998.978565944359,-1.097206972049124,4025.075666948571,4170.0,144.92433305142913,39751.0,647731.0,28522.0,872791.0,42.53878432778542,43.15738261669277,57.20853744846524,56.58084138697335
7,510585.9115402526,472910.0,-37675.91154025262,-7.378956349695991,364639.8965976014,402451.0,37811.103402398585,10.369436738878042,2015.1918621459627,1880.0,-135.19186214596266,23952.0,448958.0,12705.0,389746.0,58.20360785009509,53.908789032888336,41.566672852454616,45.87690269834629
8,228207.93753326184,296244.0,68036.06246673816,29.813188446533218,233314.5064843415,165646.0,-67668.50648434149,-29.003128654104042,1461.555982396676,1094.0,-367.555982396676,16484.0,279760.0,6359.0,159287.0,49.290674738924416,63.9857964854077,50.39364351345651,35.77791025175816
9,388345.0,388345.0,0.0,0.0,143200.0,143200.0,0.0,0.0,1475.0,1475.0,0.0,17853.0,370492.0,6690.0,136510.0,72.85749127612472,72.85749127612472,26.86578364789314,26.86578364789314
10,220365.09694676718,146297.0,-74068.09694676718,-33.61153738636729,131710.87059091387,205649.0,73938.12940908613,56.1366947749769,811.0324623189517,941.0,129.96753768104827,11219.0,135078.0,8142.0,197507.0,62.4463629849689,41.45718034384945,37.32380920547197,58.2761620575425
11,400150.64798624726,430661.0,30510.352013752738,7.624716383016164,216211.34233102266,185553.0,-30658.342331022664,-14.179802965232186,1630.009682730073,1778.0,147.9903172699269,21124.0,409537.0,9756.0,175797.0,64.75013398009153,69.68714805369649,34.98610699345989,30.025145956581962
12,365194.08567547804,346260.0,-18934.08567547804,-5.184663831687409,192737.87435643177,211556.0,18818.12564356823,9.763584716498281,2126.03996809019,2242.0,115.96003190980991,21977.0,324283.0,9887.0,201669.0,65.20647605702946,61.82573947698275,34.41391326548889,37.77394484142714
13,408575.2453041817,354781.0,-53794.245304181706,-13.166300680828627,827749.9219849592,881625.0,53875.07801504084,6.5086177097845495,3074.832710859133,2994.0,-80.83271085913293,23318.0,331463.0,31703.0,849922.0,32.965567637903966,28.62522188155559,66.78634193843466,71.13320961755689
14,9767.635578890973,11806.0,2038.3644211090268,20.86855518559861,2167.26352715623,131.0,-2036.2635271562299,-93.95551125377487,38.10089395279692,36.0,-2.1008939527969233,971.0,10835.0,25.0,106.0,81.58051932590807,98.60519502213313,18.101257221717447,1.0941284556919737
15,586442.2751538004,555268.0,-31174.27515380038,-5.315830129337898,908746.7169773849,939883.0,31136.283022615127,3.426288364064592,4342.007868814748,4380.0,37.99213118525222,36501.0,518767.0,33393.0,906490.0,39.108379563596905,37.0294445396594,60.60206271009968,62.67846413311896
16,44987.00000000001,44987.0,-7.275957614183426e-12,-1.6173467033106062e-14,405078.00000000006,405078.0,-5.820766091346741e-11,-1.4369494495743388e-14,1069.9999999999418,1070.0,5.820766091346741e-11,6726.0,38261.0,10370.0,394708.0,9.97195961297616,9.97195961297616,89.79086082879849,89.79086082879849
17,479134.7519893803,431324.0,-47810.75198938028,-9.97856068483214,250708.96938068405,298660.0,47951.03061931595,19.126172764288167,2221.2786299356667,2081.0,-140.2786299356667,26514.0,404810.0,12158.0,286502.0,65.44975541644257,58.91881185413863,34.246818162415096,40.79692377043022
18,288673.3917871445,215610.0,-73063.39178714447,-25.310054153178868,166213.11271096935,239233.0,73019.88728903065,43.93148416395168,1117.4955018861801,1161.0,43.504498113819864,15697.0,199913.0,7268.0,231965.0,63.305013067241624,47.2824799782458,36.44992427938556,52.46291699195621
19,93815.85549346567,81372.0,-12443.855493465671,-13.264128358699873,366927.50611436536,380106.0,13178.493885634642,3.5915797169828743,1509.6383921689703,775.0,-734.6383921689703,7158.0,74214.0,7209.0,372897.0,20.295348108820424,17.603347084821515,79.37806917734777,82.22899580965401
20,259363.96780477228,223020.0,-36343.967804772285,-14.01272817977901,355703.97129437083,391734.0,36030.02870562917,10.129217442953909,1915.0609008568572,2229.0,313.9390991431428,12244.0,210776.0,13380.0,378354.0,42.0374577265131,36.14686304160731,57.652151079425344,63.49186282280063
21,58197.93185987945,80588.0,22390.06814012055,38.472274571591505,188943.11205028056,166464.0,-22479.112050280557,-11.897291098020304,830.9560898399795,920.0,89.04391016002046,4917.0,75671.0,9227.0,157237.0,23.469557796799418,32.49883051312245,76.19534142979069,67.13015985675803
22,492397.34040803154,475635.0,-16762.340408031538,-3.4042304928254086,163108.25333299284,179830.0,16721.74666700716,10.251931662139107,1459.4062589756213,1500.0,40.59374102437869,29946.0,445689.0,7472.0,172358.0,74.95031552792486,72.39883403225437,24.82754078725546,27.372843302154603
23,12209.0,12209.0,0.0,0.0,553253.0,553253.0,0.0,0.0,737.0,737.0,0.0,3606.0,8603.0,21972.0,531281.0,2.156309000898977,2.156309000898977,97.71352475013202,97.71352475013202
24,278191.7009570045,309366.0,31174.299042995495,11.206049258749667,115659.15921708335,84710.0,-30949.159217083346,-26.758934983259003,1121.1398259121488,896.0,-225.1398259121488,18736.0,290630.0,4109.0,80601.0,70.43327146152247,78.32605855604953,29.2828755499335,21.447089920298147
25,410176.31932565745,436484.0,26307.680674342555,6.4137492670452545,117444.46454997164,91349.0,-26095.464549971643,-22.21940782817247,2425.2161243709124,2213.0,-212.21612437091244,24992.0,411492.0,8295.0,83054.0,77.38504192573049,82.3483244850447,22.15740983800871,17.234164581941943
26,65589.97664126781,62929.0,-2660.9766412678146,-4.056986718902999,479250.9447106426,481791.0,2540.0552893573768,0.530005275397211,1411.0786480895476,1532.0,120.92135191045236,9628.0,53301.0,13699.0,468092.0,12.007274415703343,11.52014088735602,87.73440549611583,88.19940247358362
27,324805.0340274797,328709.0,3903.9659725202946,1.2019413381967488,220505.59592612876,216737.0,-3768.5959261287644,-1.7090704253107825,1550.3700463915302,1415.0,-135.3700463915302,20105.0,308604.0,8343.0,208394.0,59.39444100557174,60.10832734460859,40.32205549968434,39.63292317426183
