district,old_expected_republican_voters,new_republican_voters,net_republican_change,pct_republican_change,old_expected_democrat_voters,new_democrat_voters,net_democrat_change,pct_democrat_change,old_expected_other_voters,new_other_voters,net_other_change,new_rep_known,new_rep_modeled,new_dem_known,new_dem_modeled,old_expected_republican_pct,new_republican_pct,old_expected_democrat_pct,new_democrat_pct
1,5970.705742332011,6043.0,72.29425766798886,1.2108159535551404,689.9689669403216,670.0,-19.968966940321593,-2.8941833469517184,120030.32529072768,119978.0,-52.325290727676474,6043.0,0.0,670.0,0.0,4.712809704187363,4.769873155946358,0.5446077203118782,0.5288457743643984
2,5346.344483877977,5720.0,373.6555161220231,6.988990650505028,619.6853655243392,542.0,-77.6853655243392,-12.53625950301516,114595.97015059768,114300.0,-295.97015059768455,5720.0,0.0,542.0,0.0,4.434518740463809,4.744446840629717,0.5139972508123117,0.44956122161211653
3,1692.245282672563,1338.0,-354.245282672563,-20.933447786783216,160.41816196069934,155.0,-5.4181619606993365,-3.377524025008294,32244.336555366735,32604.0,359.6634446332646,1338.0,0.0,155.0,0.0,4.963032767318424,3.9240988943308794,0.47047588339355173,0.4545854474000645
4,2106.2162648451567,1799.0,-307.21626484515673,-14.586169045073936,765.9903060111508,1633.0,867.0096939888492,113.18807655722838,58279.79342914369,57720.0,-559.7934291436904,1799.0,0.0,1633.0,0.0,3.444231202323974,2.9418498168498166,1.2526005789036347,2.670395081109367
5,3199.340695649438,3185.0,-14.340695649438203,-0.4482390909145475,244.9390968823348,193.0,-51.93909688233481,-21.204902583308535,47689.72020746823,47756.0,66.27979253177182,3185.0,0.0,193.0,0.0,6.256777673660261,6.228732350295303,0.47901415277962767,0.3774396683224469
6,492.4792189424248,765.0,272.5207810575752,55.33650366868279,31.465395998042716,16.0,-15.465395998042716,-49.15048899751566,6626.0553850595325,6369.0,-257.05538505953245,765.0,0.0,16.0,0.0,6.887821243949997,10.6993006993007,0.44007546850409396,0.22377622377622378
7,1975.0856917121753,1994.0,18.914308287824724,0.9576449450873276,310.92198672332364,203.0,-107.92198672332364,-34.710310409588004,31798.992321564503,31888.0,89.00767843549693,1994.0,0.0,203.0,0.0,5.79458909113151,5.850080680651313,0.9121959416849748,0.5955698987824556
8,4409.796468437848,3872.0,-537.7964684378476,-12.195494106973145,385.05429115253577,328.0,-57.05429115253577,-14.81720694028942,64098.14924040962,64693.0,594.8507595903793,3872.0,0.0,328.0,0.0,6.400935462874091,5.620309755708127,0.5589164227897403,0.4761006198017215
9,11323.639091852127,13638.0,2314.3609081478735,20.438313949913518,1982.9642431453974,2049.0,66.0357568546026,3.330153686980055,189312.39666500248,186932.0,-2380.3966650024813,13638.0,0.0,2049.0,0.0,5.588636352885033,6.730859396206673,0.9786664839651749,1.0112575819641791
11,1083.5743976022402,1089.0,5.425602397759803,0.5007134175342005,94.62854438616554,41.0,-53.628544386165544,-56.67269293218242,15211.797058011594,15260.0,48.202941988405655,1089.0,0.0,41.0,0.0,6.611192175730568,6.644295302013423,0.5773553653823401,0.25015253203172666
12,5751.4963334714,5813.0,61.50366652859975,1.0693507039320027,1653.9464531468122,2278.0,624.0535468531878,37.73118202622934,113535.55721338179,112850.0,-685.5572133817914,5813.0,0.0,2278.0,0.0,4.7556216117539964,4.80647588493563,1.3675647242430709,1.8835630596737252
13,1260.3906379938544,1100.0,-160.3906379938544,-12.725470434241393,113.33785889176345,154.0,40.662141108236554,35.87692718552986,16426.27150311438,16546.0,119.72849688561837,1100.0,0.0,154.0,0.0,7.080846280864351,6.179775280898876,0.6367295443357497,0.8651685393258427
14,12577.884441545188,12891.0,313.11555845481234,2.4894135409654488,4686.646070904146,3920.0,-766.6460709041457,-16.358096158864512,319198.46948755067,319652.0,453.5305124493316,12891.0,0.0,3920.0,0.0,3.738266745985498,3.83132766455747,1.3929157354312793,1.1650612400174758
15,313.2687264520867,360.0,46.731273547913304,14.917312071704892,34.78187502628102,45.0,10.218124973718979,29.37772896371519,5716.949398521632,5660.0,-56.94939852163225,360.0,0.0,45.0,0.0,5.165189224271833,5.935696619950536,0.5734851611917728,0.741962077493817
16,2416.806660768948,2276.0,-140.80666076894795,-5.826145014187769,252.1149096422686,160.0,-92.1149096422686,-36.536875099125425,45889.078429588786,46122.0,232.9215704112139,2276.0,0.0,160.0,0.0,4.977154456050389,4.687178219860785,0.5192036526262791,0.3295028625561185
17,838.2645663103382,969.0,130.73543368966182,15.59596324882252,53.5650912314993,9.0,-44.5650912314993,-83.19801237506809,13555.170342458163,13469.0,-86.17034245816285,969.0,0.0,9.0,0.0,5.802343505989743,6.707274866754344,0.3707696492801225,0.062296670589049634
18,2816.7471798376555,3152.0,335.2528201623445,11.902126770982226,190.29646084604659,212.0,21.703539153953415,11.405119705043798,54847.9563593163,54491.0,-356.9563593162966,3152.0,0.0,212.0,0.0,4.868632235481212,5.448103016161093,0.3289196453997867,0.36643332469103795
19,3649.1152953959786,5081.0,1431.8847046040214,39.23922892791587,790.7882655767777,973.0,182.2117344232223,23.04178531156155,67053.09643902724,65439.0,-1614.096439027242,5081.0,0.0,973.0,0.0,5.104157463522273,7.106989495475082,1.106105864317874,1.360972402892591
21,6030.599195793827,6306.0,275.40080420617323,4.566723724538973,1058.085267158891,635.0,-423.08526715889093,-39.98593310867421,109062.31553704728,109210.0,147.6844629527186,6306.0,0.0,635.0,0.0,5.1920338144258995,5.429139654415373,0.9109566574191276,0.5467021377345007
22,10516.720903967618,10544.0,27.279096032381858,0.25938784799442893,1918.4327908871903,1891.0,-27.432790887190322,-1.4299584023740477,214617.84630514518,214618.0,0.15369485481642187,10544.0,0.0,1891.0,0.0,4.631835256071322,4.643849673864692,0.8449273037075882,0.8328451947342691
23,6246.706723546757,6632.0,385.2932764532434,6.167942461599694,1932.054673642455,1618.0,-314.0546736424551,-16.254957891557776,148679.2386028108,148608.0,-71.23860281080124,6632.0,0.0,1618.0,0.0,3.9823960037401704,4.228027897843909,1.2317221140410148,1.0315062030626427
24,5818.0,5818.0,0.0,0.0,1522.0,1522.0,0.0,0.0,140794.0,140794.0,0.0,5818.0,0.0,1522.0,0.0,3.92752507864501,3.92752507864501,1.0274481212955837,1.0274481212955837
25,5018.049955772531,5207.0,188.95004422746933,3.7654077957137515,1753.3324532990903,1678.0,-75.33245329909028,-4.296529911218142,104923.61759092838,104810.0,-113.61759092837747,5207.0,0.0,1678.0,0.0,4.492636157189248,4.661802229285106,1.569750170821514,1.50230538520077
26,4351.0,4351.0,0.0,0.0,1509.0,1509.0,0.0,0.0,121858.0,121858.0,0.0,4351.0,0.0,1509.0,0.0,3.406724189229396,3.406724189229396,1.1815092625941528,1.1815092625941528
27,1635.0000000000002,1635.0,-2.2737367544323206e-13,-1.390664681609982e-14,5416.0,5416.0,0.0,0.0,130829.0,130829.0,0.0,1635.0,0.0,5416.0,0.0,1.1858137510879025,1.1858137510879025,3.9280533797505077,3.9280533797505077
28,5050.0,5050.0,0.0,0.0,1871.0000000000005,1871.0,-4.547473508864641e-13,-2.4305042805262638e-14,139379.0,139379.0,0.0,5050.0,0.0,1871.0,0.0,3.4518113465481886,3.4518113465481886,1.2788790157211212,1.2788790157211212
29,3955.863071202369,4464.0,508.13692879763084,12.845159694650013,1025.0849375646926,692.0,-333.0849375646926,-32.4933988744393,75180.05199123293,75005.0,-175.05199123293278,4464.0,0.0,692.0,0.0,4.934897358069846,5.568792804480982,1.2787826219292333,0.8632626838487544
30,4536.606136622914,5343.0,806.3938633770858,17.77526721721035,668.6566914226794,634.0,-34.65669142267939,-5.183032169907918,82319.7371719544,81548.0,-771.7371719544026,5343.0,0.0,634.0,0.0,5.183211809909071,6.104541559554414,0.7639608013969487,0.7243644672950585
31,1920.519828003151,2956.0,1035.480171996849,53.91666135899693,614.8589855879637,1246.0,631.1410144120363,102.6480915471216,41315.62118640889,39649.0,-1666.621186408891,2956.0,0.0,1246.0,0.0,4.379648874605256,6.741009327039292,1.4021549921050003,2.841440332033477
32,4133.765074341017,4557.0,423.23492565898323,10.238485207736513,2076.6844579237872,1684.0,-392.68445792378725,-18.909201945700623,147169.55046773521,147139.0,-30.550467735214625,4557.0,0.0,1684.0,0.0,2.695113492203036,2.9710522884339547,1.353947358145643,1.0979267179554049
33,12685.309099826312,12008.0,-677.3090998263124,-5.339318849042362,4458.880081071384,6533.0,2074.1199189286162,46.51661137363992,280864.8108191023,279468.0,-1396.8108191022766,12008.0,0.0,6533.0,0.0,4.256686576521619,4.029408507796744,1.4962232956291197,2.192215671338785
34,8794.607885776713,8103.0,-691.6078857767134,-7.863999108990777,5793.618001685235,5302.0,-491.61800168523496,-8.485509426790552,366774.774112538,367958.0,1183.225887461973,8103.0,0.0,5302.0,0.0,2.3060988836821386,2.1247472880169287,1.5191872315052155,1.390276455765242
35,7470.535917227051,7251.0,-219.53591722705096,-2.938690338410679,4574.3045491483,4464.0,-110.30454914829988,-2.4113949555203478,273335.15953362465,273665.0,329.8404663753463,7251.0,0.0,4464.0,0.0,2.6177503389260113,2.54082276263228,1.6028819640999017,1.5642301492746515
36,7729.090923012137,7283.0,-446.09092301213695,-5.771583326623475,5418.042942380241,5279.0,-139.04294238024067,-2.5662945801451453,340632.86613460764,341218.0,585.1338653923594,7283.0,0.0,5279.0,0.0,2.184716751374339,2.058624003618068,1.5314723676805475,1.492170275312341
37,2870.340567700693,2674.0,-196.3405677006931,-6.840323058178881,426.66159175518266,680.0,253.33840824481734,59.37689568040197,51112.99784054412,51056.0,-56.99784054412157,2674.0,0.0,680.0,0.0,5.275391596582785,4.914537768792501,0.7841602495041033,1.2497702628193348
