district,old_expected_republican_voters,new_republican_voters,net_republican_change,pct_republican_change,old_expected_democrat_voters,new_democrat_voters,net_democrat_change,pct_democrat_change,old_expected_other_voters,new_other_voters,net_other_change,new_rep_known,new_rep_modeled,new_dem_known,new_dem_modeled,old_expected_republican_pct,new_republican_pct,old_expected_democrat_pct,new_democrat_pct
12,22705.956813497287,21856.0,-849.9568134972869,-3.7433208407761973,9192.358793332382,9840.0,647.6412066676185,7.045430027572258,595088.6843931704,595291.0,202.3156068295939,21856.0,0.0,9840.0,0.0,3.621439808719684,3.4858776976237147,1.466116329897172,1.5694105300428876
13,19839.249633203657,19834.0,-5.24963320365714,-0.02646084554967831,30117.82699744994,28960.0,-1157.8269974499417,-3.8443244844589026,1098822.9233693464,1099986.0,1163.0766306535807,19834.0,0.0,28960.0,0.0,1.7269842470450092,1.7265272724107315,2.621722783949054,2.520935253051063
14,1938.770168061,3398.0,1459.229831939,75.2657460888416,568.3452902196801,434.0,-134.34529021968012,-23.63797017966881,42641.88454171932,41317.0,-1324.8845417193224,3398.0,0.0,434.0,0.0,4.29415971131365,7.526191056280316,1.25882143617728,0.9612616004784158
15,29872.820682117643,31988.0,2115.1793178823573,7.080614650991221,31697.5509185878,30979.0,-718.5509185878,-2.2668972768064353,1382131.6283992946,1380735.0,-1396.6283992945682,31988.0,0.0,30979.0,0.0,2.0691819144198487,2.2156927122079213,2.1955743580453446,2.1458029427125545
16,6725.999999999999,6726.0,9.094947017729282e-13,1.3522074067394117e-14,10370.0,10370.0,0.0,0.0,460482.0,460482.0,0.0,6726.0,0.0,10370.0,0.0,1.4083563313217944,1.4083563313217944,2.171373053197593,2.171373053197593
17,26736.858863624147,26819.0,82.14113637585251,0.30722059309519945,11321.370860451989,11129.0,-192.37086045198885,-1.6991834542226871,692022.7702759239,692133.0,110.22972407611087,26819.0,0.0,11129.0,0.0,3.662177054823252,3.6734280168912767,1.550700656564407,1.524351407583542
18,16899.58873429457,11807.0,-5092.588734294572,-30.134394477660337,4510.87375686313,5377.0,866.1262431368696,19.2008530901378,408031.5375088423,412258.0,4226.4624911576975,11807.0,0.0,5377.0,0.0,3.935243579876811,2.74938175585993,1.0504034903114112,1.2520899213397851
19,7332.909316538415,6568.0,-764.9093165384147,-10.431184725184888,10350.998721782236,7562.0,-2788.9987217822363,-26.94424757210313,483614.09196167934,487168.0,3553.90803832066,6568.0,0.0,7562.0,0.0,1.4627844748110734,1.3101987241122046,2.064839421218963,1.508483975599344
20,42184.10774916541,41059.0,-1125.1077491654069,-2.6671365336337276,16335.772259833117,17171.0,835.2277401668835,5.11287576052077,1196613.1199910014,1196903.0,289.8800089985598,41059.0,0.0,17171.0,0.0,3.3609273080355155,3.2712867879340273,1.301517230431605,1.3680621894253437
21,4895.880445242266,5713.0,817.1195547577336,16.68994093905615,7593.870576947199,9570.0,1976.129423052801,26.022690313576845,255788.24897781052,252995.0,-2793.248977810523,5713.0,0.0,9570.0,0.0,1.8249280392884495,2.129507451225967,2.830597580475178,3.5671952228658337
22,9451.871139879253,5619.0,-3832.871139879253,-40.551453602743656,2835.9452734113584,4705.0,1869.0547265886416,65.90588133389316,242804.18358670938,244768.0,1963.816413290624,5619.0,0.0,4705.0,0.0,3.7052793266269632,2.202734699637778,1.1117343050394988,1.8444325968670128
23,3606.0,3606.0,0.0,0.0,21972.0,21972.0,0.0,0.0,546452.0,546452.0,0.0,3606.0,0.0,21972.0,0.0,0.6303865181896054,0.6303865181896054,3.841057287205216,3.841057287205216
24,23490.936740450816,20035.0,-3455.9367404508157,-14.711787693420405,6012.9807850200295,6184.0,171.01921497997046,2.84416699627622,535593.0824745292,538878.0,3284.917525470839,20035.0,0.0,6184.0,0.0,4.156974243439766,3.545409018274739,1.0640617071086962,1.0943253990022952
25,17207.397461947836,18212.0,1004.6025380521642,5.838201507658123,7030.027938700736,6713.0,-317.02793870073583,-4.509625587054606,418970.57459935144,418283.0,-687.5745993514429,18212.0,0.0,6713.0,0.0,3.8824654478140816,4.109131604122669,1.5861690083890039,1.5146387249327629
26,7892.581295189319,8278.0,385.41870481068145,4.8833035783312315,13013.895523028354,12881.0,-132.89552302835364,-1.0211817268180177,543692.5231817823,543440.0,-252.5231817823369,8278.0,0.0,12881.0,0.0,1.3979091877933398,1.466173337182673,2.304980264405065,2.281442227138199
27,28798.14662136195,28850.0,51.853378638050344,0.1800580409559636,8507.391913515177,8566.0,58.60808648482271,0.6889078001886288,738856.4614651229,738746.0,-110.46146512287669,28850.0,0.0,8566.0,0.0,3.7103267902012664,3.7170075319327665,1.0960845691382954,1.1036355812317533
28,11506.055184591129,12199.0,692.9448154088714,6.022436050340353,1276.1122247698647,850.0,-426.1122247698647,-33.39143819006281,222872.832590639,222606.0,-266.83259063900914,12199.0,0.0,850.0,0.0,4.882584789031053,5.176635335554094,0.5415171436081835,0.3606967813116632
29,6072.752594822487,7776.0,1703.2474051775134,28.04737025891142,1466.7992159095309,1661.0,194.20078409046914,13.239766014604076,136274.44818926798,134377.0,-1897.448189267976,7776.0,0.0,1661.0,0.0,4.222643549878653,5.40698402102716,1.0199279735697018,1.1549640507878232
30,16166.82356370481,14213.0,-1953.8235637048092,-12.085389291259565,4117.600170183521,4670.0,552.3998298164788,13.415577204812928,446029.5762661117,447431.0,1401.4237338883104,14213.0,0.0,4670.0,0.0,3.4669393506746116,3.047946233653718,0.8830101970310823,1.0014711117401578
31,8644.780667567231,9518.0,873.2193324327691,10.10111610707303,724.085896635075,476.0,-248.08589663507496,-34.26194292527498,155899.1334357977,155274.0,-625.133435797703,9518.0,0.0,476.0,0.0,5.230764980254635,5.7591306241982725,0.4381283107649847,0.2880170389912143
