district,Democrat,Republican,Swing,Unknown,total_voters,republican_voters,democrat_voters,swing_voters,net_advantage,net_advantage_pct,rep_pct,dem_pct,known_voters_Republican,modeled_voters_Republican,known_voters_Democrat,modeled_voters_Democrat
87,2113.0,63313.0,3182.0,0,68608.0,63313.0,2113.0,3182.0,61200.0,89.20242537313433,92.2822411380597,3.0798157649253732,3146.0,60167.0,338.0,1775.0
99,21410.0,81623.0,22494.0,0,125527.0,81623.0,21410.0,22494.0,60213.0,47.968166211253354,65.0242577294128,17.056091518159437,3791.0,77832.0,1289.0,20121.0
106,34894.0,95064.0,22107.0,0,152065.0,95064.0,34894.0,22107.0,60170.0,39.56860553052971,62.51537171604248,22.946766185512775,3968.0,91096.0,1304.0,33590.0
128,62068.0,121731.0,21812.0,0,205611.0,121731.0,62068.0,21812.0,59663.0,29.017416383364704,59.204517268044995,30.187100884680294,5393.0,116338.0,2457.0,59611.0
68,166.0,57486.0,88.0,0,57740.0,57486.0,166.0,88.0,57320.0,99.27260131624523,99.56009698649116,0.28749567024593004,3878.0,53608.0,166.0,0.0
18,212.0,57436.0,207.0,0,57855.0,57436.0,212.0,207.0,57224.0,98.90934232132055,99.27577564601158,0.36643332469103795,3152.0,54284.0,212.0,0.0
26,23618.0,78644.0,25456.0,0,127718.0,78644.0,23618.0,25456.0,55026.0,43.08398189761819,61.576285253449,18.492303355830813,4351.0,74293.0,1509.0,22109.0
57,30881.0,85834.0,18485.0,0,135200.0,85834.0,30881.0,18485.0,54953.0,40.6457100591716,63.48668639053254,22.840976331360945,3964.0,81870.0,1305.0,29576.0
61,44428.0,98857.0,25154.0,0,168439.0,98857.0,44428.0,25154.0,54429.0,32.313775313318175,58.69008958732835,26.376314274010177,4566.0,94291.0,2062.0,42366.0
49,336.0,54537.0,159.0,0,55032.0,54537.0,336.0,159.0,54201.0,98.48996947230702,99.10052333187963,0.6105538595726123,3534.0,51003.0,336.0,0.0
12,32922.0,84995.0,3024.0,0,120941.0,84995.0,32922.0,3024.0,52073.0,43.056531697273876,70.27806947189126,27.221537774617378,5813.0,79182.0,2278.0,30644.0
5,614.0,50420.0,100.0,0,51134.0,50420.0,614.0,100.0,49806.0,97.40290217858958,98.60366879180194,1.200766613212344,3185.0,47235.0,193.0,421.0
16,160.0,48328.0,70.0,0,48558.0,48328.0,160.0,70.0,48168.0,99.19683677251946,99.52633963507557,0.3295028625561185,2276.0,46052.0,160.0,0.0
93,29733.0,77748.0,31182.0,0,138663.0,77748.0,29733.0,31182.0,48015.0,34.62711754397352,56.06975184439973,21.442634300426214,2468.0,75280.0,984.0,28749.0
69,205.0,44959.0,328.0,0,45492.0,44959.0,205.0,328.0,44754.0,98.37773674492219,98.82836542688824,0.45062868196606,3401.0,41558.0,148.0,57.0
97,33753.0,78042.0,22693.0,0,134488.0,78042.0,33753.0,22693.0,44289.0,32.93156266730117,58.02896912735709,25.097406460055915,4749.0,73293.0,2210.0,31543.0
122,52095.0,94254.0,24659.0,0,171008.0,94254.0,52095.0,24659.0,42159.0,24.65323259730539,55.116719685628745,30.463487088323355,5913.0,88341.0,2818.0,49277.0
63,37195.0,79122.0,15416.0,0,131733.0,79122.0,37195.0,15416.0,41927.0,31.82725664791662,60.06239894331716,28.235142295400546,3563.0,75559.0,1518.0,35677.0
64,38070.0,79613.0,7990.0,0,125673.0,79613.0,38070.0,7990.0,41543.0,33.056424212042366,63.34932722223549,30.292903010193122,5308.0,74305.0,1421.0,36649.0
126,50867.0,91936.0,22911.0,0,165714.0,91936.0,50867.0,22911.0,41069.0,24.783059970793055,55.47871634261439,30.69565637182133,4561.0,87375.0,2198.0,48669.0
150,54421.0,92044.0,27391.0,0,173856.0,92044.0,54421.0,27391.0,37623.0,21.64032302595251,52.94266519418369,31.302342168231178,3902.0,88142.0,2097.0,52324.0
62,357.0,35877.0,275.0,0,36509.0,35877.0,357.0,275.0,35520.0,97.29107891204909,98.26891999233067,0.9778410802815743,3028.0,32849.0,251.0,106.0
3,180.0,33377.0,540.0,0,34097.0,33377.0,180.0,540.0,33197.0,97.36047159574156,97.88837727659325,0.5279056808516879,1338.0,32039.0,155.0,25.0
7,505.0,33366.0,214.0,0,34085.0,33366.0,505.0,214.0,32861.0,96.40897755610972,97.89056769840106,1.4815901422913305,1994.0,31372.0,203.0,302.0
37,11503.0,42632.0,275.0,0,54410.0,42632.0,11503.0,275.0,31129.0,57.21190957544569,78.353243888991,21.141334313545304,2674.0,39958.0,680.0,10823.0
78,30952.0,60214.0,11656.0,0,102822.0,60214.0,30952.0,11656.0,29262.0,28.45889012079127,58.56139736632239,30.10250724553111,3908.0,56306.0,1032.0,29920.0
32,60282.0,89415.0,3683.0,0,153380.0,89415.0,60282.0,3683.0,29133.0,18.99400182553136,58.2963880558091,39.30238623027774,4557.0,84858.0,1684.0,58598.0
70,81521.0,110573.0,26280.0,0,218374.0,110573.0,81521.0,26280.0,29052.0,13.303781585719912,50.63469094306099,37.33090935734108,8737.0,101836.0,4035.0,77486.0
46,239.0,28804.0,168.0,0,29211.0,28804.0,239.0,168.0,28565.0,97.78850433056041,98.60668926089487,0.818184930334463,1613.0,27191.0,211.0,28.0
88,42.0,27221.0,41.0,0,27304.0,27221.0,42.0,41.0,27179.0,99.54219162027542,99.69601523586287,0.15382361558745972,1882.0,25339.0,42.0,0.0
31,8548.0,35174.0,129.0,0,43851.0,35174.0,8548.0,129.0,26626.0,60.71925383685662,80.21253791247635,19.493284075619712,2956.0,32218.0,1246.0,7302.0
54,259.0,26114.0,22.0,0,26395.0,26114.0,259.0,22.0,25855.0,97.95415798446675,98.9354044326577,0.9812464481909453,1515.0,24599.0,149.0,110.0
94,34863.0,60691.0,25332.0,0,120886.0,60691.0,34863.0,25332.0,25828.0,21.3655841040319,50.205151961352016,28.83956785732012,4877.0,55814.0,2217.0,32646.0
121,49812.0,71783.0,35255.0,0,156850.0,71783.0,49812.0,35255.0,21971.0,14.007650621613005,45.76538093720115,31.75773031558814,5522.0,66261.0,3303.0,46509.0
80,167.0,17819.0,83.0,0,18069.0,17819.0,167.0,83.0,17652.0,97.69217997675577,98.61641485417012,0.9242348774143561,1221.0,16598.0,135.0,32.0
4,20964.0,38426.0,1762.0,0,61152.0,38426.0,20964.0,1762.0,17462.0,28.55507587650445,62.83686551543695,34.281789638932494,1799.0,36627.0,1633.0,19331.0
127,70533.0,87685.0,21940.0,0,180158.0,87685.0,70533.0,21940.0,17152.0,9.520531977486428,48.671166420586374,39.150634443099946,5527.0,82158.0,2794.0,67739.0
43,8001.0,24979.0,781.0,0,33761.0,24979.0,8001.0,781.0,16978.0,50.28879476318829,73.9877373300554,23.698942566867096,1610.0,23369.0,958.0,7043.0
11,41.0,16313.0,36.0,0,16390.0,16313.0,41.0,36.0,16272.0,99.28004881025015,99.53020134228187,0.25015253203172666,1089.0,15224.0,41.0,0.0
13,154.0,15790.0,1856.0,0,17800.0,15790.0,154.0,1856.0,15636.0,87.84269662921348,88.70786516853933,0.8651685393258427,1100.0,14690.0,154.0,0.0
38,79.0,15596.0,46.0,0,15721.0,15596.0,79.0,46.0,15517.0,98.7023726226067,99.20488518542078,0.5025125628140703,1080.0,14516.0,79.0,0.0
55,96.0,13851.0,31.0,0,13978.0,13851.0,96.0,31.0,13755.0,98.40463585634569,99.09142938903992,0.6867935326942338,923.0,12928.0,96.0,0.0
17,353.0,13734.0,360.0,0,14447.0,13734.0,353.0,360.0,13381.0,92.62130546134145,95.06471931888973,2.44341385754828,969.0,12765.0,9.0,344.0
96,47573.0,59951.0,23488.0,0,131012.0,59951.0,47573.0,23488.0,12378.0,9.447989497145299,45.759930388056056,36.311940890910755,3681.0,56270.0,2177.0,45396.0
53,48.0,11996.0,27.0,0,12071.0,11996.0,48.0,27.0,11948.0,98.98102891226908,99.37867616601773,0.3976472537486538,838.0,11158.0,48.0,0.0
51,66.0,10625.0,23.0,0,10714.0,10625.0,66.0,23.0,10559.0,98.55329475452679,99.16931118163151,0.6160164271047228,596.0,10029.0,66.0,0.0
133,118794.0,128450.0,21839.0,0,269083.0,128450.0,118794.0,21839.0,9656.0,3.5884838507077745,47.73620035453745,44.14771650382968,8581.0,119869.0,5186.0,113608.0
6,16.0,7119.0,15.0,0,7150.0,7119.0,16.0,15.0,7103.0,99.34265734265735,99.56643356643356,0.22377622377622378,765.0,6354.0,16.0,0.0
15,45.0,6012.0,8.0,0,6065.0,6012.0,45.0,8.0,5967.0,98.38417147568012,99.12613355317394,0.741962077493817,360.0,5652.0,45.0,0.0
60,49.0,4791.0,58.0,0,4898.0,4791.0,49.0,58.0,4742.0,96.81502654144549,97.81543487137607,1.000408329930584,639.0,4152.0,49.0,0.0
129,110286.0,114395.0,23223.0,0,247904.0,114395.0,110286.0,23223.0,4109.0,1.657496450238802,46.144878662708145,44.48738221246934,6662.0,107733.0,4485.0,105801.0
56,24.0,3371.0,18.0,0,3413.0,3371.0,24.0,18.0,3347.0,98.06621740404337,98.76941107530031,0.7031936712569586,348.0,3023.0,24.0,0.0
83,2101.0,5115.0,16.0,0,7232.0,5115.0,2101.0,16.0,3014.0,41.67588495575221,70.72732300884957,29.051438053097346,375.0,4740.0,169.0,1932.0
77,28242.0,30466.0,8423.0,0,67131.0,30466.0,28242.0,8423.0,2224.0,3.3129254740730807,45.38290804546335,42.06998257139027,1771.0,28695.0,768.0,27474.0
74,9103.0,7988.0,2215.0,0,19306.0,7988.0,9103.0,2215.0,-1115.0,-5.7754066093442455,41.37573811250388,47.151144721848134,541.0,7447.0,585.0,8518.0
75,4050.0,1158.0,1381.0,0,6589.0,1158.0,4050.0,1381.0,-2892.0,-43.89133404158446,17.57474578843527,61.46607983001972,109.0,1049.0,86.0,3964.0
84,5607.0,1370.0,39.0,0,7016.0,1370.0,5607.0,39.0,-4237.0,-60.390535917901936,19.52679589509692,79.91733181299885,128.0,1242.0,406.0,5201.0
138,97900.0,90493.0,26547.0,0,214940.0,90493.0,97900.0,26547.0,-7407.0,-3.446077975248907,42.10151670233554,45.54759467758444,6278.0,84215.0,3853.0,94047.0
35,146819.0,133965.0,4596.0,0,285380.0,133965.0,146819.0,4596.0,-12854.0,-4.504169878758147,46.94267292732497,51.44684280608311,7251.0,126714.0,4464.0,142355.0
132,82422.0,69060.0,33200.0,0,184682.0,69060.0,82422.0,33200.0,-13362.0,-7.23513932056183,37.394006995809015,44.62914631637084,3926.0,65134.0,2197.0,80225.0
79,44204.0,24723.0,15479.0,0,84406.0,24723.0,44204.0,15479.0,-19481.0,-23.080112788190412,29.290571760301397,52.37068454849181,1431.0,23292.0,1211.0,42993.0
34,190989.0,168949.0,21425.0,0,381363.0,168949.0,190989.0,21425.0,-22040.0,-5.779270668628053,44.30136117032853,50.08063183895658,8103.0,160846.0,5302.0,185687.0
144,128758.0,106391.0,19493.0,0,254642.0,106391.0,128758.0,19493.0,-22367.0,-8.783704180771435,41.780617494364634,50.56432167513607,6768.0,99623.0,3996.0,124762.0
39,231236.0,194766.0,6689.0,0,432691.0,194766.0,231236.0,6689.0,-36470.0,-8.428647695468591,45.01272270511751,53.441370400586095,9952.0,184814.0,6049.0,225187.0
40,172232.0,132627.0,3743.0,0,308602.0,132627.0,172232.0,3743.0,-39605.0,-12.833682218520941,42.97671434404184,55.81039656256278,6567.0,126060.0,5974.0,166258.0
92,61474.0,21220.0,10988.0,0,93682.0,21220.0,61474.0,10988.0,-40254.0,-42.96876667876433,22.651096261821905,65.61986294058624,1758.0,19462.0,1300.0,60174.0
105,58605.0,16333.0,8358.0,0,83296.0,16333.0,58605.0,8358.0,-42272.0,-50.749135612754515,19.608384556281212,70.35752016903572,1326.0,15007.0,1051.0,57554.0
112,77565.0,31098.0,23160.0,0,131823.0,31098.0,77565.0,23160.0,-46467.0,-35.249539154775725,23.590723925263422,58.84026308003914,3936.0,27162.0,3296.0,74269.0
140,122648.0,73941.0,14321.0,0,210910.0,73941.0,122648.0,14321.0,-48707.0,-23.09373666492817,35.0580816461998,58.15181831112797,5228.0,68713.0,3352.0,119296.0
108,89140.0,40041.0,17895.0,0,147076.0,40041.0,89140.0,17895.0,-49099.0,-33.38342081644864,27.224700155021893,60.608120971470534,5170.0,34871.0,4749.0,84391.0
107,66672.0,10154.0,6981.0,0,83807.0,10154.0,66672.0,6981.0,-56518.0,-67.43828081186535,12.115933036619852,79.5542138484852,1077.0,9077.0,1291.0,65381.0
149,87010.0,29928.0,12282.0,0,129220.0,29928.0,87010.0,12282.0,-57082.0,-44.17427642779755,23.160501470360625,67.33477789815818,1976.0,27952.0,1471.0,85539.0
137,102512.0,44349.0,12162.0,0,159023.0,44349.0,102512.0,12162.0,-58163.0,-36.575212390660475,27.88841865642077,64.46363104708124,3037.0,41312.0,3017.0,99495.0
142,180156.0,121795.0,23132.0,0,325083.0,121795.0,180156.0,23132.0,-58361.0,-17.952645939652335,37.465816422267544,55.41846236191987,7185.0,114610.0,6123.0,174033.0
36,203438.0,144905.0,5437.0,0,353780.0,144905.0,203438.0,5437.0,-58533.0,-16.545027983492567,40.95907060885296,57.50409859234552,7283.0,137622.0,5279.0,198159.0
118,90404.0,31092.0,17821.0,0,139317.0,31092.0,90404.0,17821.0,-59312.0,-42.573411715727445,22.31744869613902,64.89086041186646,2066.0,29026.0,1936.0,88468.0
141,192715.0,127962.0,19331.0,0,340008.0,127962.0,192715.0,19331.0,-64753.0,-19.04455189289664,37.63499682360415,56.67954871650078,8600.0,119362.0,7176.0,185539.0
41,238206.0,170001.0,6722.0,0,414929.0,170001.0,238206.0,6722.0,-68205.0,-16.437752000944737,40.97110590004555,57.408857900990284,10012.0,159989.0,6909.0,231297.0
76,90394.0,22181.0,11134.0,0,123709.0,22181.0,90394.0,11134.0,-68213.0,-55.139884729486134,17.929980842137596,73.06986557162372,2448.0,19733.0,2205.0,88189.0
104,77691.0,8120.0,3472.0,0,89283.0,8120.0,77691.0,3472.0,-69571.0,-77.9218888254203,9.094676478164935,87.01656530358522,667.0,7453.0,1453.0,76238.0
115,86153.0,15868.0,11546.0,0,113567.0,15868.0,86153.0,11546.0,-70285.0,-61.88857678727096,13.972368733875157,75.8609455211461,2179.0,13689.0,2069.0,84084.0
102,79373.0,6637.0,7802.0,0,93812.0,6637.0,79373.0,7802.0,-72736.0,-77.53379098622779,7.07478787361958,84.60857885984736,1514.0,5123.0,2181.0,77192.0
90,82172.0,7845.0,4662.0,0,94679.0,7845.0,82172.0,4662.0,-74327.0,-78.504208958692,8.285892330928716,86.79010128962071,928.0,6917.0,1697.0,80475.0
113,86711.0,9815.0,10967.0,0,107493.0,9815.0,86711.0,10967.0,-76896.0,-71.5358209371773,9.130827123626654,80.66664806080396,1785.0,8030.0,2312.0,84399.0
135,101164.0,21262.0,10487.0,0,132913.0,21262.0,101164.0,10487.0,-79902.0,-60.116015739619144,15.996930322842761,76.1129460624619,1921.0,19341.0,1333.0,99831.0
110,85812.0,1072.0,577.0,0,87461.0,1072.0,85812.0,577.0,-84740.0,-96.88889905214896,1.2256891643132368,98.1145882164622,183.0,889.0,2311.0,83501.0
