district,old_expected_republican_voters,new_republican_voters,net_republican_change,pct_republican_change,old_expected_democrat_voters,new_democrat_voters,net_democrat_change,pct_democrat_change,old_expected_other_voters,new_other_voters,net_other_change,new_rep_known,new_rep_modeled,new_dem_known,new_dem_modeled,old_expected_republican_pct,new_republican_pct,old_expected_democrat_pct,new_democrat_pct
1,23306.773970491675,26889.0,3582.226029508325,15.369892178315725,4107.016408337404,2906.0,-1201.0164083374038,-29.243038958872763,445351.20962117094,442970.0,-2381.209621170943,26889.0,0.0,2906.0,0.0,4.929885666344098,5.687603777775427,0.868722601786808,0.6146817129017588
2,17457.750145649705,18285.0,827.2498543502952,4.738582276917495,7264.463677434386,9684.0,2419.536322565614,33.30646872227365,495970.7861769159,492724.0,-3246.786176915921,18285.0,0.0,9684.0,0.0,3.3527914040806586,3.5116661833364384,1.395152936074498,1.859829112356033
3,18951.278284493244,23092.0,4140.721715506756,21.849300365637465,4742.881474722827,2877.0,-1865.881474722827,-39.34067264103135,390164.84024078393,387890.0,-2274.840240783931,23092.0,0.0,2877.0,0.0,4.579163020374873,5.579678102928775,1.1460138536851505,0.6951642950860075
4,15321.803877714083,13543.0,-1778.8038777140828,-11.609624375243401,9187.560589242452,10780.0,1592.439410757548,17.332559554732153,581443.6355330434,581630.0,186.36446695658378,13543.0,0.0,10780.0,0.0,2.528546583268683,2.2349918227981376,1.5162167015003558,1.7790158642667007
5,8561.528427892115,10149.0,1587.4715721078846,18.541917900268267,2571.3929609380266,2332.0,-239.3929609380266,-9.309855186454959,200117.07861116988,198769.0,-1348.0786111698835,10149.0,0.0,2332.0,0.0,4.0527945220791075,4.804260355029586,1.2172274371304268,1.103905325443787
6,39575.443031867646,39751.0,175.5569681323541,0.44360076522956154,28994.794750772504,28522.0,-472.7947507725039,-1.6306194088851322,1629211.7622173599,1629509.0,297.2377826401498,39751.0,0.0,28522.0,0.0,2.3310085176935345,2.341348889315589,1.707804344183912,1.6799565550818656
7,26327.748551393914,23952.0,-2375.7485513939137,-9.02374370051529,13534.80777366036,12705.0,-829.8077736603609,-6.130916578477178,947295.4436749457,950501.0,3205.556325054262,23952.0,0.0,12705.0,0.0,2.667024787459952,2.4263593062103532,1.3710882932276658,1.2870280137526109
8,12362.60989553902,16484.0,4121.390104460979,33.3375406915344,8584.885595664751,6359.0,-2225.8855956647512,-25.927958746343606,483609.50450879626,481714.0,-1895.5045087962644,16484.0,0.0,6359.0,0.0,2.4501909388907537,3.2670243401637475,1.7014699222614595,1.2603135027360637
9,17853.000000000004,17853.0,-3.637978807091713e-12,-2.0377408878573418e-14,6689.999999999999,6690.0,9.094947017729282e-13,1.3594838591523592e-14,596205.0,596205.0,0.0,17853.0,0.0,6690.0,0.0,2.8760463183127456,2.8760463183127456,1.07773202652284,1.07773202652284
10,14033.064280961009,11219.0,-2814.064280961009,-20.053099056767785,5847.8274228042565,8142.0,2294.1725771957435,39.23119496053118,379764.10829623474,380284.0,519.8917037652573,11219.0,0.0,8142.0,0.0,3.511382422139901,2.807241426766255,1.4632554949528347,2.0373081109484668
11,21144.233432197805,21124.0,-20.233432197805087,-0.09569243672364221,10319.678080572861,9756.0,-563.6780805728613,-5.462167290218133,651685.0884872293,652269.0,583.91151277069,21124.0,0.0,9756.0,0.0,3.0951129888498414,3.0921511998114615,1.5106042869963743,1.4280925537474256
12,22881.667207726277,21977.0,-904.6672077262774,-3.953676974293225,9243.316650586758,9887.0,643.6833494132425,6.963770405640945,598249.0161416869,598510.0,260.9838583130622,21977.0,0.0,9887.0,0.0,3.6298558011158897,3.4863430281071235,1.466322635544416,1.5684339772896725
13,26636.216647225196,23318.0,-3318.2166472251956,-12.457537386680132,32409.629899592073,31703.0,-706.6298995920733,-2.1803084508563533,1267365.1534531827,1271390.0,4024.846546817338,23318.0,0.0,31703.0,0.0,2.0081420198735684,1.757976976970185,2.443407804940706,2.3901339780807005
14,554.0626575675769,971.0,416.93734243242307,75.25093718873677,112.0156442582319,25.0,-87.0156442582319,-77.68168886984482,11455.92169817419,11126.0,-329.92169817419017,971.0,0.0,25.0,0.0,4.57071982814368,8.01022933509322,0.9240690006453711,0.2062365946213496
15,38279.29089165119,36501.0,-1778.2908916511878,-4.645569053733537,33254.16589234074,33393.0,138.83410765926237,0.4174938806426034,1551168.543216008,1552808.0,1639.4567839920055,36501.0,0.0,33393.0,0.0,2.3589846374535304,2.249396377153661,2.0493082458973206,2.057863982419446
16,6725.999999999999,6726.0,9.094947017729282e-13,1.3522074067394117e-14,10370.0,10370.0,0.0,0.0,460482.0,460482.0,0.0,6726.0,0.0,10370.0,0.0,1.4083563313217944,1.4083563313217944,2.171373053197593,2.171373053197593
17,29965.52957072878,26514.0,-3451.5295707287805,-11.518333298872639,12152.394059368786,12158.0,5.605940631214253,0.046130339452680934,768472.0763699025,771918.0,3445.9236300975317,26514.0,0.0,12158.0,0.0,3.696755396776272,3.270950788931519,1.499203550422382,1.4998951381092784
18,19545.885302955052,15697.0,-3848.885302955052,-19.691537340460894,5736.715637151588,7268.0,1531.2843628484115,26.692701184832117,489855.39905989333,492173.0,2317.6009401066694,15697.0,0.0,7268.0,0.0,3.7943008092889774,3.047144648618428,1.1136269576601976,1.4108840737821708
19,7522.645384513333,7158.0,-364.64538451333283,-4.847302589379241,10125.458484611829,7209.0,-2916.4584846118287,-28.803223963083923,480321.89613087487,483603.0,3281.1038691251306,7158.0,0.0,7209.0,0.0,1.5106623661090695,1.4374359901198868,2.033347086091899,1.4476775709380083
20,16050.718327576787,12244.0,-3806.7183275767875,-23.71680973951461,11736.173339846948,13380.0,1643.8266601530522,14.006496091633982,597107.1083325763,599270.0,2162.8916674236534,12244.0,0.0,13380.0,0.0,2.5685505585870225,1.9593723095436986,1.8781062611974109,2.141163141268759
21,3824.9369585446843,4917.0,1092.0630414553157,28.551138313945568,7487.685270434229,9227.0,1739.314729565771,23.229004248263546,239223.3777710211,236392.0,-2831.3777710210998,4917.0,0.0,9227.0,0.0,1.5267015353261346,1.9625922023182296,2.988666407396234,3.6829038541367307
22,29972.280541319084,29946.0,-26.280541319083568,-0.08768282174208876,6743.548766579024,7472.0,728.4512334209758,10.802194195305216,668959.1706921019,668257.0,-702.1706921019359,29946.0,0.0,7472.0,0.0,4.247320727150471,4.243596556488469,0.9556167876967477,1.058844368866688
23,3606.0,3606.0,0.0,0.0,21972.0,21972.0,0.0,0.0,546452.0,546452.0,0.0,3606.0,0.0,21972.0,0.0,0.6303865181896054,0.6303865181896054,3.841057287205216,3.841057287205216
24,17446.31525007951,18736.0,1289.6847499204887,7.392304514929656,4499.691432986304,4109.0,-390.6914329863039,-8.682627215773643,398416.9933169342,397518.0,-898.9933169342112,18736.0,0.0,4109.0,0.0,4.150297540477994,4.457100172945763,1.0704299457816944,0.9774885039834619
25,23428.071323306933,24992.0,1563.9286766930672,6.675447821166674,9433.314998621969,8295.0,-1138.3149986219687,-12.066966901754634,567598.6136780712,567173.0,-425.6136780711822,24992.0,0.0,8295.0,0.0,3.9016872603182446,4.162142357525897,1.5710147218169352,1.381440895313593
26,9376.404847384982,9628.0,251.59515261501838,2.6832795374144562,13286.856795541233,13699.0,412.1432044587673,3.1018864039918994,573469.7383570737,572806.0,-663.7383570737438,9628.0,0.0,13699.0,0.0,1.5728712967383085,1.615075830393553,2.228841012918465,2.297977129264778
27,19288.47435853784,20105.0,816.5256414621617,4.233230821082204,7738.239343934326,8343.0,604.7606560656741,7.815222936206025,536721.2862975278,535300.0,-1421.2862975278404,20105.0,0.0,8343.0,0.0,3.4214710045158183,3.566309769613373,1.3726415604018687,1.4799165584622918
28,10720.361628426932,12577.0,1856.638371573068,17.318803562091258,1371.347118603978,1411.0,39.65288139602194,2.891527670717557,213286.2912529691,211390.0,-1896.2912529690948,12577.0,0.0,1411.0,0.0,4.756614056574702,5.580402701239695,0.6084653864192504,0.6260593314343015
29,9294.100975774103,11658.0,2363.899024225897,25.434402212625074,3406.034322189382,2243.0,-1163.0343221893818,-34.14628897344138,242126.86470203652,240926.0,-1200.864702036517,11658.0,0.0,2243.0,0.0,3.647219869077493,4.574868440157441,1.3366065299946166,0.8802050018247675
30,21838.693659255776,22305.0,466.30634074422414,2.135230009724469,4997.752402261851,4975.0,-22.752402261850875,-0.45525269022038267,576439.5539384824,575996.0,-443.5539384824224,22305.0,0.0,4975.0,0.0,3.6200169838110208,3.6973126728064765,0.828435476011287,0.8246640012200055
31,12804.07834381442,12758.0,-46.078343814420805,-0.3598723982869177,706.1552936248881,741.0,34.844706375111855,4.934425428752995,221775.7663625607,221787.0,11.23363743929076,12758.0,0.0,741.0,0.0,5.441921042397092,5.422337070628937,0.30012635414979566,0.3149358652873524
