district,old_expected_republican_voters,new_republican_voters,net_republican_change,pct_republican_change,old_expected_democrat_voters,new_democrat_voters,net_democrat_change,pct_democrat_change,old_expected_other_voters,new_other_voters,net_other_change,new_rep_known,new_rep_modeled,new_dem_known,new_dem_modeled,old_expected_republican_pct,new_republican_pct,old_expected_democrat_pct,new_democrat_pct
1,117592.65761604327,117325.0,-267.6576160432742,-0.22761422479047486,6796.884632717441,7072.0,275.1153672825594,4.047668632747801,257.45775123928524,250.0,-7.457751239285244,6043.0,111282.0,670.0,6402.0,94.34054378849332,94.12581129108602,5.4529067147363675,5.67362230940175
2,111806.33338124982,119177.0,7370.666618750183,6.592351610008401,8048.979472183141,638.0,-7410.979472183141,-92.07352929393228,217.68714656704196,258.0,40.312853432958036,5720.0,113457.0,542.0,96.0,93.11529934394062,99.25378727940503,6.703404988784441,0.53134343274508
3,32321.06507348678,33377.0,1055.9349265132187,3.267017730116234,1221.8408458035306,180.0,-1041.8408458035306,-85.26813041009241,57.094080709688114,43.0,-14.094080709688114,1338.0,32039.0,155.0,25.0,96.19364605204399,99.33630952380952,3.6364310887009834,0.5357142857142857
4,47834.77363106464,38426.0,-9408.773631064643,-19.669317772112212,11600.51415112861,20964.0,9363.48584887139,80.7161279826586,216.7122178067475,262.0,45.2877821932525,1799.0,36627.0,1633.0,19331.0,80.18972311249354,64.41695165292028,19.446982751841695,35.143834238583786
5,49897.39644517632,50420.0,522.6035548236832,1.0473563593601172,1135.9700249092919,614.0,-521.9700249092919,-45.94927801470568,100.63352991439137,100.0,-0.6335299143913744,3185.0,47235.0,193.0,421.0,97.58164126643001,98.60366879180194,2.2215551783730825,1.200766613212344
6,7095.272112040816,7119.0,23.727887959184045,0.3344182941048498,35.49949884794345,16.0,-19.49949884794345,-54.928941198484246,19.228389111240595,15.0,-4.228389111240595,765.0,6354.0,16.0,0.0,99.23457499357784,99.56643356643356,0.49649648738382446,0.22377622377622378
7,30778.26424111104,33366.0,2587.735758888961,8.40767282591745,3074.5043949426704,505.0,-2569.5043949426704,-83.57458844974536,110.23136394629046,92.0,-18.231363946290458,1994.0,31372.0,203.0,302.0,90.62292565765992,98.24220475223036,9.052511247365281,1.4869122280128375
8,67631.21440445649,67775.0,143.78559554350795,0.2126024156295992,905.1472755128783,800.0,-105.14727551287831,-11.616593051478757,144.63832003062964,106.0,-38.63832003062964,3872.0,63903.0,328.0,472.0,98.47150508067223,98.68085787918056,1.3179005482052946,1.1648054046970777
9,176284.14006351205,179691.0,3406.8599364879483,1.9325958281105247,19397.230732531745,15678.0,-3719.230732531745,-19.174029446863766,533.6292039562031,846.0,312.3707960437969,13638.0,166053.0,2049.0,13629.0,89.84233624519636,91.57862548734806,9.885702281951811,7.990214815381087
11,16070.054847785541,16313.0,242.94515221445909,1.5117879466848057,268.1321720987576,41.0,-227.13217209875762,-84.70903372800075,51.812980115701464,36.0,-15.812980115701464,1089.0,15224.0,41.0,0.0,98.04792463566528,99.53020134228187,1.635949799260266,0.25015253203172666
12,87889.802570657,84995.0,-2894.8025706570043,-3.293672856222192,30046.855378375967,32922.0,2875.144621624033,9.568870304122436,326.3420509670286,346.0,19.657949032971374,5813.0,79182.0,2278.0,30644.0,74.31724425277307,71.86947735132712,25.406809719334,27.83795438979224
13,15871.5985663686,15790.0,-81.59856636860059,-0.5141168737817329,167.1915669249124,154.0,-13.191566924912394,-7.8900910898435885,58.20986670648702,153.0,94.79013329351298,1100.0,14690.0,154.0,0.0,98.5997301756141,98.092812325278,1.0386504747773646,0.9567000062123376
14,230360.37420227384,234460.0,4099.625797726156,1.7796575526163947,91182.46020330953,87078.0,-4104.460203309529,-4.501370322930325,849.1655944166268,854.0,4.8344055833731545,12891.0,221569.0,3920.0,83158.0,71.45350201068074,72.72512965582273,28.28310262143897,27.00997543363359
15,5678.666273197891,6012.0,333.3337268021087,5.869929852637646,374.56447899884677,45.0,-329.56447899884677,-87.98604712324082,11.76924780326192,8.0,-3.769247803261919,360.0,5652.0,45.0,0.0,93.63011167679953,99.12613355317394,6.175836422074967,0.741962077493817
16,46122.19618258015,48328.0,2205.803817419852,4.782521215355655,2349.26653882623,160.0,-2189.26653882623,-93.18936368625327,86.53727859362198,70.0,-16.537278593621977,2276.0,46052.0,160.0,0.0,94.98372293459398,99.52633963507557,4.838062809065921,0.3295028625561185
17,13706.797012558935,13734.0,27.20298744106549,0.19846348797710064,365.6773062961572,353.0,-12.677306296157212,-3.46680148805571,23.525681144908276,9.0,-14.525681144908276,969.0,12765.0,9.0,344.0,97.23891183710936,97.43189557321226,2.5941920140192765,2.504256526674234
18,57484.60298073427,57436.0,-48.602980734271114,-0.08454956321183987,209.16451913396264,212.0,2.835480866037358,1.3556223004635553,84.23250013176624,130.0,45.767499868233756,3152.0,54284.0,212.0,0.0,99.49219941973463,99.4080791996954,0.3620141215236987,0.3669216656859012
19,64777.071871513326,66389.0,1611.9281284866738,2.488423885049894,6467.788473222214,4834.0,-1633.7884732222137,-25.260388152556107,248.1396552644601,270.0,21.86034473553991,5081.0,61308.0,973.0,3861.0,90.60617385130479,92.86083952275048,9.046743699693975,6.7615011259843625
21,100627.15916086899,108441.0,7813.840839131008,7.765141045708448,10765.156490775349,2984.0,-7781.156490775349,-72.280941734967,283.6843483556586,251.0,-32.684348355658585,6306.0,102135.0,635.0,2349.0,90.10634259900874,97.10322719295104,9.639632947791243,2.6720154733335724
22,193956.6166022004,197983.0,4026.3833977995964,2.0759195887901036,24316.91104024853,20301.0,-4015.911040248531,-16.514889714411222,584.4723575510652,574.0,-10.472357551065215,10544.0,187439.0,1891.0,18410.0,88.6221278647344,90.46185197708103,11.110816620936193,9.275877509618107
23,118306.60328245525,123578.0,5271.396717544747,4.455707941305158,27866.75293422463,22627.0,-5239.752934224631,-18.80288294295463,505.6437833201162,474.0,-31.6437833201162,6632.0,116946.0,1618.0,21009.0,80.65681064259728,84.25064255960294,18.998461220914127,15.426202796583013
24,131245.0,131245.0,0.0,0.0,13892.999999999998,13893.0,1.8189894035458565e-12,1.3092848222456321e-14,359.0000000000018,359.0,-1.8189894035458565e-12,5818.0,125427.0,1522.0,12371.0,90.20460902973944,90.20460902973944,9.54865048763892,9.54865048763892
25,86194.2409598694,91383.0,5188.759040130593,6.019844228973943,21864.07525482709,16743.0,-5121.07525482709,-23.42232724293461,332.6837853035031,265.0,-67.6837853035031,5207.0,86176.0,1678.0,15065.0,79.52158478090377,84.30866031312563,20.171485875051516,15.446854443634619
26,78644.0,78644.0,0.0,0.0,23618.0,23618.0,0.0,0.0,313.0,313.0,0.0,4351.0,74293.0,1509.0,22109.0,76.66975383865464,76.66975383865464,23.025103582744332,23.025103582744332
27,4023.9999999999995,4024.0,4.547473508864641e-13,1.1300878501154676e-14,128023.0,128023.0,0.0,0.0,236.0,236.0,0.0,1635.0,2389.0,5416.0,122607.0,3.041963064036951,3.041963064036951,96.77963154751555,96.77963154751555
28,91716.0,91716.0,0.0,0.0,29284.0,29284.0,0.0,0.0,396.0,396.0,0.0,5050.0,86666.0,1871.0,27413.0,75.55108899799005,75.55108899799005,24.122705855217635,24.122705855217635
29,66629.82085480292,74854.0,8224.179145197078,12.343090585698684,12332.104376384033,4165.0,-8167.1043763840335,-66.22636435046746,231.074768813045,174.0,-57.07476881304501,4464.0,70390.0,692.0,3473.0,84.1359979478021,94.52098038968091,15.57221519122149,5.259303221244302
